,input,acp,output
120,"The system shall enable the administrator to add a new entry for a reason , or modify the reason name in an existing entry .",1,{decision: allow; subject: administrator; action: add; resource: entry; purpose: none; condition: none | decision: allow; subject: administrator; action: modify; resource: reason name; purpose: none; condition: none}
121,A message of the removal is sent to the adverse event reporter and to the LHCP involved in the report (because the LHCP prescribed the drug or administered the immunization).,1,{decision: allow; subject: none; action: send; resource: message; purpose: none; condition: none}
122,"An administrator enters a LHCP, ER, or public health agent as a user of iTrust Medical Records system, initially only the name and email are provided.",1,{decision: allow; subject: administrator; action: enter; resource: lhcp; purpose: none; condition: none | decision: allow; subject: administrator; action: enter; resource: er; purpose: none; condition: none | decision: allow; subject: administrator; action: enter; resource: public health agent; purpose: none; condition: none}
123,The patient chooses to view his or her access log or that for a person for whom they are a personal health representative.,1,{decision: allow; subject: patient; action: view; resource: access log; purpose: none; condition: none}
124,"The HCP may send the referral, cancel the referral , or edit the referral .",1,{decision: allow; subject: hcp; action: send; resource: referral; purpose: none; condition: none | decision: allow; subject: hcp; action: cancel; resource: referral; purpose: none; condition: none | decision: allow; subject: hcp; action: edit; resource: referral; purpose: none; condition: none}
125,"The lab technician can specialize in blood work, tissue work, or general.",1,{decision: allow; subject: lab technician; action: specialize; resource: tissue work; condition: none; purpose: none | decision: allow; subject: lab technician; action: specialize; resource: blood work; condition: none; purpose: none | decision: allow; subject: lab technician; action: specialize; resource: general; condition: none; purpose: none}
126,"A user (a patient, patient representative, or LHCP) wishes to read a message from the message inbox or outbox.",1,{decision: allow; subject: lhcp; action: read; resource: message; purpose: none; condition: none | decision: allow; subject: patient; action: read; resource: message; purpose: none; condition: none | decision: allow; subject: patient representative; action: read; resource: message; purpose: none; condition: none}
127,The LHCP clicks this number to view the weight or pedometer monitoring details of his or her patients for the current date.,1,{decision: allow; subject: lhcp; action: click; resource: number; purpose: view the weight or pedometer monitoring details; condition: none}
128,"The user selects a laboratory procedure from the calendar to read its details by clicking the ""Read Details"" link beside or below the LOINC code displayed for the laboratory procedure, and then the details for the laboratory procedure shall be displayed in a new page, including laboratory procedure code, status, commentary, results, and office visit date when the laboratory procedure was ordered.",1,{decision: allow; subject: user; action: select; resource: laboratory procedure; purpose: read its details; condition: none | decision: allow; subject: user; action: click; resource: read details link; purpose: none; condition: none}
129,"A patient either chooses to input his or her physiologic measurements (blood pressure possibly and possibly glucose levels) , or to input his or her weight, height, possibly and possibly pedometer readings .",1,{decision: allow; subject: patient; action: input; resource: physiologic measurements; purpose: none; condition: none | decision: allow; subject: patient; action: input; resource: weight; purpose: none; condition: none | decision: allow; subject: patient; action: input; resource: height; purpose: none; condition: none | decision: allow; subject: patient; action: input; resource: pedometer reading; purpose: none; condition: none}
130,"After entering all required information, the HCP selects the Add button .",1,{decision: allow; subject: hcp; action: select; resource: add button; purpose: none; condition: after entering all required information}
131,An LHCP  views his or her iTrust homepage.,1,{decision: allow; subject: lhcp; action: view; resource: itrust homepage; purpose: none; condition: none}
132,A Lab Technician can update the status of a lab procedure as received .,1,{decision: allow; subject: lab technician; action: update; resource: status of a lab procedure; purpose: none; condition: none}
133,"The patient clicks on the name of the LHCP for an expired prescription, and is presented with the contact information for that LHCP (including First Name Last Name, LHCP Type, Street Address 1, Street Address 2, City, State, Zip Code, Phone, and Contact Email); if any type of contact information is missing or the whole contact information for the LHCP is not available in the database, the corresponding missing types of information are simply shown as blank.",1,{decision: allow; subject: patient; action: click; resource: name of the lhcp; purpose: none; condition: none}
134,"If the security question or answer has been set (it is not null) , present security question and obtain answer .",1,{decision: allow; subject: none; action: present; resource: security question; purpose: none; condition: security question or answer has been set (it is not null) | decision: allow; subject: none; action: obtain; resource: answer; purpose: none; condition: security question or answer has been set (it is not null)}
135,The LHCP may choose to override this warning and confirm the date and time or may cancel and return to referring page.,1,{decision: allow; subject: lhcp; action: override; resource: warning; purpose: none; condition: none | decision: allow; subject: lhcp; action: confirm; resource: date; purpose: none; condition: none | decision: allow; subject: lhcp; action: confirm; resource: time; purpose: none; condition: none | decision: allow; subject: lhcp; action: cancel; resource: referring page; purpose: none; condition: none | decision: allow; subject: lhcp; action: return; resource: referring page; purpose: none; condition: none}
136,The sending HCP may edit the priority of the referral possibly and possibly the referral notes.,1,{decision: allow; subject: sending hcp; action: edit; resource: priority; purpose: none; condition: none | decision: allow; subject: sending hcp; action: edit; resource: referral; purpose: none; condition: none}
137,The administrator will maintain  a listing of allowable physical services (including laboratory procedures) that an HCP can use.,1,{decision: allow; subject: administrator; action: maintain; resource: listing of allowable physical services; purpose: none; condition: none}
138,The user clicks this number to view his or her message inbox.,1,{decision: allow; subject: user; action: click; resource: number; purpose: view his or her message inbox; condition: none}
139,"A patient is only given the choice to restrict viewing on selected diagnostic information, such as those related to mental illness, substance abuse, and cosmetic surgery.",1,{decision: allow; subject: none; action: give; resource: choice; purpose: restrict viewing on selected diagnostic information such as those related to mental illness substance abuse and cosmetic surgery; condition: none}
140,A sending HCP edits a previously created patient referral as long as the referral has not been viewed by the receiving HCP.,1,{decision: allow; subject: sending hcp; action: edit; resource: referral; purpose: none; condition: referral has not been viewed by the receiving hcp}
141,The HCP is presented with a listing of patients for whom they are a DLHCP who need care because of satisfying the one of preceding conditions.,1,{decision: allow; subject: none; action: present; resource: listing of patients; purpose: none; condition: none}
142,The iTrust user (HCP) or administrator has been authenticated in the iTrust Medical Records system (UC3).,1,{decision: allow; subject: none; action: authenticate; resource: hcp; condition: none; purpose: none | decision: allow; subject: none; action: authenticate; resource: administrator; condition: none; purpose: none}
143,The patient is then able to write a textual description which describes the symptoms of the adverse event and to save the information.,1,{decision: allow; subject: patient; action: write; resource: textual description; purpose: none; condition: none | decision: allow; subject: patient; action: save; resource: information; purpose: none; condition: none}
144,The LHCP clicks an appointment to view more details.,1,{decision: allow; subject: lhcp; action: click; resource: appointment; purpose: view more details; condition: none}
145,"An LHCP or patient can click the ""View Appointment Calendar"" link to view his or her appointments in the current month displayed on a calendar for the current month .",1,"{decision: allow; subject: lhcp; action: click; resource: view appointment calendar link; purpose: view his or her appointments in the current month; condition: none | decision: allow; subject: patient; action: click; resource: “view appointment calendar"" link; purpose: view his or her appointments in the current month; condition: none}"
146,The administrator will maintain  a listing of allowable immunizations that an HCP can use.,1,{decision: allow; subject: administrator; action: maintain; resource: listing of allowable immunizations; purpose: none; condition: none}
147,The HCP uploads a comma-seperated value file containing one patient per row.,1,{decision: allow; subject: hcp; action: update; resource: value file; purpose: none; condition: none}
148,"A user (a patient or personal health representative) can choose to view a list of his or her upcoming appointments for himself or herself, as well as appointments for the patients he or she represents (i.e., a list including appointments whose appointment date and start time is equal or later than the current date or time, sorted by time with soonest upcoming first).",1,{decision: allow; subject: user; action: view; resource: list of his or her upcoming appointments; purpose: none; condition: none | decision: allow; subject: user; action: view; resource: appointment; purpose: none; condition: none | decision: allow; subject: patient; action: view; resource: list of his or her upcoming appointments; purpose: none; condition: none | decision: allow; subject: patient; action: view; resource: appointment; purpose: none; condition: none | decision: allow; subject: personal health representative; action: view; resource: list of his or her upcoming appointments; purpose: none; condition: none | decision: allow; subject: personal health representative; action: view; resource: appointment; purpose: none; condition: none}
149,A fake email is sent to the LHCP alerting the user that a new message has arrived.,1,{decision: allow; subject: none; action: send; resource: fake email; purpose: alerting the user that a new message has arrived; condition: none}
150,"The HCP saves the new lab procedure, or cancels the lab procedure creation , .",1,{decision: allow; subject: hcp; action: save; resource: lab procedure; purpose: none; condition: none | decision: allow; subject: hcp; action: cancel; resource: lab procedure; purpose: none; condition: none}
151,"On the patient homepage, the Patient views a notification center.",1,{decision: allow; subject: patient; action: view; resource: notification center; purpose: none; condition: none}
152,The user may try three times.,1,{decision: allow; subject: user; action: try; resource: three times; condition: none; purpose: none}
153,HIPAA rules protect patients' information and also allow a patient to dictate who can access this information.,1,{decision: allow; subject: hippa rule; action: protect; resource: patients information; purpose: none; condition: none}
154,The iTrust user (LCHP) has been authenticated in the iTrust Medical Records system (UC3).,1,{decision: allow; subject: none; action: authenticate; resource: lhcp; condition: none; purpose: none}
155,The public health agent can select to see the detail of a specific report.,1,{decision: allow; subject: public health agent; action: see; resource: detail; purpose: none; condition: none}
156,The HCP enters a MID or a patient  or name of a patient and confirms their selection .,1,{decision: allow; subject: hcp; action: enter; resource: mid; purpose: none; condition: none | decision: allow; subject: hcp; action: enter; resource: patient; purpose: none; condition: none | decision: allow; subject: hcp; action: enter; resource: name of a patient; purpose: none; condition: none | decision: allow; subject: hcp; action: confirm; resource: selection; purpose: none; condition: none}
157,The HCP is notified that the required fields contain too many characters.,1,{decision: allow; subject: none; action: notify; resource: hcp; condition: none; purpose: none}
158,An HCP can remove a previously created lab procedure for a given office visit.,1,{decision: allow; subject: hcp; action: remove; resource: lab procedure; purpose: none; condition: none}
159,"The HCP has authenticated himself or herself in the iTrust Medical Records system (UC2),(UC3).",1,{decision: allow; subject: hcp; action: authenticate; resource: hcp; condition: none; purpose: none}
160,A public health agent (PHA) selects a specific time period for which he or she would like to see a detailed listing of all adverse events related to prescription drugs  or immunizations  or to see trends in adverse events relate to prescription drugs  or immunizations .,1,{decision: allow; subject: public health agent; action: select; resource: time period; purpose: none; condition: none}
161,A patient or personal health representative chooses to view medical records  including family history .,1,{decision: allow; subject: patient; action: view; resource: medical record; purpose: none; condition: none | decision: allow; subject: patient; action: view; resource: family history; purpose: none; condition: none | decision: allow; subject: personal health representative; action: view; resource: medical record; purpose: none; condition: none | decision: allow; subject: personal health representative; action: view; resource: family history; purpose: none; condition: none}
162,"The patient looks for an hospital with experience in physical services, as specified by LOINC codes of the office visits (UC15) and is given a list of the 5 most experienced Hospitals in that particular field.",1,{decision: allow; subject: patient; action: look; resource: hospital; purpose: none; condition: none}
163,An LHCP can schedule an appointment with a patient .,1,{decision: allow; subject: lhcp; action: schedule; resource: appointment; purpose: none; condition: none}
164,The user (patient) has authenticated himself or herself in the iTrust Medical Records system (UC3).,1,{decision: allow; subject: patient; action: authenticate; resource: patient; condition: none; purpose: none}
165,The administrator selects a file containing LOINC information and chooses to upload it.,1,{decision: allow; subject: administrator; action: select; resource: file; purpose: upload; condition: none}
166,A receiving HCP views a list of received referrals .,1,{decision: allow; subject: hcp; action: view; resource: list of received referrals; purpose: none; condition: none}
167,The user can choose to examine recent trends in diagnoses.,1,{decision: allow; subject: user; action: examine; resource: trends in diagnoses; purpose: none; condition: none}
168,A user enters their MID and their password to gain role-based entry into the iTrust Medical Records system  or requests that their password be changed .,1,{decision: allow; subject: user; action: enter; resource: mid; purpose: gain role-based entry into the itrust medical records system; condition: none | decision: allow; subject: user; action: enter; resource: password; purpose: gain role-based entry into the itrust medical records system; condition: none | decision: allow; subject: user; action: request; resource: password; purpose: change; condition: none}
169,The patient selects one of these appointments and the request is saved.,1,{decision: allow; subject: patient; action: select; resource: appointment; purpose: none; condition: none | decision: allow; subject: none; action: save; resource: request; purpose: none; condition: none}
170,"The user selects a message from the list to read by clicking the 'Read' link beside the row for the message, and then the message subject, the name of the sender, the name of the the recipient, timestamp, and the message text shall be displayed in a new page.",1,{decision: allow; subject: user; action: select; resource: message; purpose: read; condition: none}
171,The HCP can choose to remove the lab procedure as long as the status is either in transit or received.,1,{decision: allow; subject: hcp; action: remove; resource: lab procedure; purpose: none; condition: status is in transit | decision: allow; subject: hcp; action: remove; resource: lab procedure; purpose: none; condition: status is in received}
172,A Lab Technician can view his or her priority queue of lab procedures .,1,{decision: allow; subject: lab technician; action: view; resource: priority queue; purpose: none; condition: none}
173,A sending HCP refers the patient to another receiving HCP .,1,{decision: allow; subject: hcp; action: refer; resource: patient; purpose: none; condition: none}
174,The system directs the user to make a different choice.,1,{decision: allow; subject: system; action: direct; resource: user; condition: none; purpose: make a different choice}
175,HCPs can return to an office visit and modify or delete the fields of the office visit .,1,{decision: allow; subject: hcp; action: return; resource: office visit; purpose: none; condition: none | decision: allow; subject: hcp; action: modify; resource: field; purpose: none; condition: none | decision: allow; subject: hcp; action: delete; resource: field; purpose: none; condition: none}
176,"Similar to an administrator, a software tester is added by directly entering the software tester into the database by an administrator that has access to the database.",1,{decision: allow; subject: administrator; action: add; resource: software tester; purpose: none; condition: administrator has access to the database}
177,"Upon reading the report, the public health agent can choose to send a ""fake email"" message to the adverse event reporter to gain more information about the report.",1,{decision: allow; subject: public health agent; action: send; resource: fake email; purpose: gain more information about the report; condition: none}
178,"A patient can click ""View Full Calendar"" link to view his or her appointments in the current month together with his or her office visit dates, prescription dates, and lab procedure dates in the current month displayed on a calendar for the current month .",1,{decision: allow; subject: patient; action: click; resource: view full calendar link; purpose: view his or her appointments in the current month; condition: none | decision: allow; subject: patient; action: click; resource: view full calendar link; purpose: view his or her office visit dates; condition: none | decision: allow; subject: patient; action: click; resource: view full calendar link; purpose: view prescription dates; condition: none | decision: allow; subject: patient; action: click; resource: view full calendar link; purpose: view lab procedure dates in the current month; condition: none}
179,The user inputs the MID of a patient who is deceased and is prompted to try again.,1,{decision: allow; subject: user; action: input; resource: mid; condition: patient is deceased; purpose: none | decision: allow; subject: user; action: try; resource: again; condition: none; purpose: none}
180,The HCP can edit the patient according to data format 6.4  with all initial values (except patient MID) defaulting to null possibly and possibly 0 as appropriate.,1,{decision: allow; subject: hcp; action: edit; resource: patient; purpose: none; condition: none}
181,"An LHCP can see the blood pressure and glucose levels , or weight, height, and pedometer readings  for the patients he or she is monitoring, with two separate lists for physiologic and height or weight or pedometer readings .",1,{decision: allow; subject: lhcp; action: see; resource: blood pressure; purpose: none; condition: none | decision: allow; subject: lhcp; action: see; resource: height; purpose: none; condition: none | decision: allow; subject: lhcp; action: see; resource: weight; purpose: none; condition: none | decision: allow; subject: lhcp; action: see; resource: glucose level; purpose: none; condition: none | decision: allow; subject: lhcp; action: see; resource: pedometer reading; purpose: none; condition: none}
182,A Lab Technician can record the results of a lab procedure .,1,{decision: allow; subject: lab technician; action: record; resource: result; purpose: none; condition: none}
183,The HCP types a invalid zip code (zip codes are five digits) and is prompted to try again.,1,{decision: allow; subject: hcp; action: type; resource: invalid zip code; condition: none; purpose: none}
184,The HCP can choose to add or remove another registered user as a personal health representative to that patient.,1,{decision: allow; subject: hcp; action: add; resource: user; purpose: none; condition: none | decision: allow; subject: hcp; action: remove; resource: user; purpose: none; condition: none}
185,An HCP can create a lab procedure for a given office visit .,1,{decision: allow; subject: hcp; action: create; resource: lab procedure; purpose: none; condition: none}
186,"If a patient or personal health representative has not taken an office visit satisfaction survey for an office visit yet, the patient may choose to take the survey for an office visit (if the survey has already been taken, the patient or personal health representative will not have the ability to take the survey or view their previously submitted survey) (UC24).",1,{decision: allow; subject: patient; action: take; resource: survey; purpose: office visit; condition: patient or personal health representative has not taken an office visit satisfaction survey for an office visit yet | decision: deny; subject: patient; action: take; resource: survey; purpose: none; condition: survey has already been taken | decision: deny; subject: personal health representative; action: take; resource: survey; purpose: none; condition: survey has already been taken | decision: deny; subject: patient; action: view; resource: previously submitted survey; purpose: none; condition: survey has already been taken | decision: deny; subject: personal health representative; action: view; resource: previously submitted survey; purpose: none; condition: survey has already been taken}
187,A patient has just been diagnosed with a condition and wants to find the LHCPs in the area who have handled that condition.,1,{decision: allow; subject: patient; action: find; resource: lhcp; purpose: none; condition: none}
188,The LHCP chooses to schedule an appointment with a patient (it is assumed that the LHCP and patient have already worked out the details of the appointment in person or via telephone outside of the system).,1,{decision: allow; subject: lhcp; action: schedule; resource: appointment; purpose: none; condition: none}
189,"An HCP chooses Office Visit Reminders and then to identify chronic patients who need an office visit , older patients who need a flu shot , or any patient who is overdue for an immunization .",1,{decision: allow; subject: hcp; action: choose; resource: office visit reminder; purpose: identify chronic patients who need an office visit; condition: none | decision: allow; subject: hcp; action: choose; resource: office visit reminder; purpose: identify older patients who need a flu shot; condition: none | decision: allow; subject: hcp; action: choose; resource: office visit reminder; purpose: identify any patient who is overdue for an immunization; condition: none}
190,"The patient chooses a specific referral from the list to view complete details about the referral: sending HCP name and specialty, receiving HCP name and specialty, time generated, priority, office visit date, and notes.",1,{decision: allow; subject: patient; action: choose; resource: referral; purpose: view complete details about the referral; condition: none}
191,"An unlicensed personnel can enter and edit demographic information, diagnosis, office visit notes and other medical information, and can view records.",1,{decision: allow; subject: unlicensed personnel; action: enter; resource: demographic information; purpose: none; condition: none | decision: allow; subject: unlicensed personnel; action: enter; resource: diagnosis; purpose: none; condition: none | decision: allow; subject: unlicensed personnel; action: enter; resource: office visit notes; purpose: none; condition: none | decision: allow; subject: unlicensed personnel; action: enter; resource: other medical information; purpose: none; condition: none | decision: allow; subject: unlicensed personnel; action: edit; resource: demographic information; purpose: none; condition: none | decision: allow; subject: unlicensed personnel; action: edit; resource: diagnosis; purpose: none; condition: none | decision: allow; subject: unlicensed personnel; action: edit; resource: office visit notes; purpose: none; condition: none | decision: allow; subject: unlicensed personnel; action: edit; resource: other medical information; purpose: none; condition: none | decision: allow; subject: unlicensed personnel; action: view; resource: records; purpose: none; condition: none}
192,An LHCP wants to send a message to a patient possibly and possibly that patient's personal representative  or a patient or personal representative wants to send a message to one of their DLHCP or that of a person they are representing .,1,{decision: allow; subject: lhcp; action: send; resource: message; purpose: none; condition: none}
193,The patients can choose to toggle between designating or undesignating any LHCP as being a DLHCP for themselves.,1,{decision: allow; subject: patients; action: toggle; resource: designating lhcp; purpose: none; condition: none | decision: allow; subject: patient; action: toggle; resource: undesignating lhcp; purpose: none; condition: none}
194,The user can select an appointment from the calendar to read the appointment's details .,1,{decision: allow; subject: user; action: select; resource: appointment; purpose: read the appointments details; condition: none}
195,The patient or representative views his or her message inbox.,1,{decision: allow; subject: patient; action: view; resource: message inbox; purpose: none; condition: none | decision: allow; subject: representative; action: view; resource: message inbox; purpose: none; condition: none}
196,The patient chooses to view all LHCPs the patient has ever had an office visit with and those whom he or she had designated .,1,{decision: allow; subject: patient; action: view; resource: lhcp; purpose: none; condition: patient has ever had an office visit with lhcp | decision: allow; subject: patient; action: view; resource: lhcp; purpose: none; condition: patient had designated lhcp}
197,An HCP is able to create a patient  or disable a selected patient .,1,{decision: allow; subject: hcp; action: create; resource: patient; purpose: none; condition: none | decision: allow; subject: hcp; action: disable; resource: patient; purpose: none; condition: none}
198,He or she can select a patient and then enter data.,1,{decision: allow; subject: he; action: select; resource: patient; purpose: none; condition: none | decision: allow; subject: she; action: select; resource: patient; purpose: none; condition: none | decision: allow; subject: he; action: enter; resource: data; purpose: none; condition: none | decision: allow; subject: she; action: enter; resource: data; purpose: none; condition: none}
199,"The LHCP can view of the comprehensive patient report for the specified group, including the information below.",1,{decision: allow; subject: lhcp; action: view; resource: patient report; purpose: none; condition: none}
200,The user inputs invalid information and is prompted to try again.,1,{decision: allow; subject: user; action: input; resource: invalid information; condition: none; purpose: none | decision: allow; subject: user; action: try; resource: again; condition: none; purpose: none}
201,A sending HCP cancels a previously sent patient referral .,1,{decision: allow; subject: hcp; action: cancel; resource: referral; purpose: none; condition: none}
202,The form validation of the system shall show the errors of all the fields in a form at the same time.,1,{decision: allow; subject: system; action: show; resource: errors; condition: none; purpose: none}
203,"The LHCP opens the message to which he or she wishes to reply , and then clicks the reply link above the message text.",1,{decision: allow; subject: lhcp; action: open; resource: message; purpose: reply; condition: none | decision: allow; subject: lhcp; action: click; resource: reply link; purpose: none; condition: none}
204,The administrator will store (1) the National Drug Code (The National Drug Code (NDC) is a universal product identifier used in the United States for drugs intended for human use).,1,{decision: allow; subject: administrator; action: store; resource: national drug code; purpose: none; condition: none}
205,"The iTrust user (Lab Technician, patient, or HCP) has been authenticated in the iTrust Medical Records system (UC3).",1,{decision: allow; subject: none; action: authenticate; resource: lab technician; condition: none; purpose: none | decision: allow; subject: none; action: authenticate; resource: patient; condition: none; purpose: none | decision: allow; subject: none; action: authenticate; resource: hcp; condition: none; purpose: none}
206,The administrator types an invalid code information and is prompted to try again.,1,{decision: allow; subject: administrator; action: type; resource: invalid code; condition: none; purpose: none}
207,"A patient or personal health representative can answer any of the following questions relative to a previous (in UC9, S1) office visit according to Data Format 6.13.",1,{decision: allow; subject: patient; action: answer; resource: question; purpose: none; condition: none | decision: allow; subject: personal health representative; action: answer; resource: question; purpose: none; condition: none}
208,The HCP has authenticated himself or herself in the iTrust Medical Records system(UC3).,1,{decision: allow; subject: hcp; action: authenticate; resource: hcp; condition: none; purpose: none}
209,"The receiving HCP then selects a referral to view details and is presented with the name and specialty of the sending HCP, the patient's name, the referral notes, the referral priority, the office visit date with a link to the office visit, and the time the referral was created.",1,{decision: allow; subject: hcp; action: select; resource: referral; purpose: view details; condition: none}
210,The health care personnel enters a MID  of a patient and confirms their selection .,1,{decision: allow; subject: health care personnel; action: enter; resource: mid; purpose: none; condition: none | decision: allow; subject: health care personnel; action: confirm; resource: selection; purpose: none; condition: none}
211,"Once entered, the enterer or editor is presented a screen of the input to approve .",1,{decision: allow; subject: enterer; action: approve; resource: input; condition: none; purpose: none | decision: allow; subject: editor; action: approve; resource: input; condition: none; purpose: none}
212,The HCP may also add a patient referral (UC33).,1,{decision: allow; subject: hcp; action: add; resource: referral; purpose: none; condition: none}
213,The LHCP types an invalid MID and is prompted to try again.,1,{decision: allow; subject: lhcp; action: type; resource: invalid mid; condition: none; purpose: none | decision: allow; subject: lhcp; action: try; resource: again; condition: none; purpose: none}
214,"By default, the messages in the list should be ordered by timestamp, the most recent first.",1,{decision: allow; subject: none; action: order; resource: message; condition: by default; purpose: none}
215,"The user selects a message from the message inbox or outbox to read by clicking the ""Read"" link beside the row for the message, and then the message subject, the name of the sender, the name of the the recipient, timestamp, and the message text shall be displayed in a new page.",1,{decision: allow; subject: user; action: select; resource: message; purpose: read; condition: none | decision: allow; subject: user; action: click; resource: read link; purpose: none; condition: none}
216,"For the diagnostic information which a patient can restrict viewing, he or she can choose to enable designated licensed health care professionals, possibly and possibly other licensed health care professionals, possibly and possibly no one.",1,{decision: deny; subject: patient; action: view; resource: diagnostic information; purpose: none; condition: none | decision: allow; subject: patient; action: enable; resource: designated licensed health care professionals; purpose: none; condition: none | decision: allow; subject: patient; action: enable; resource: licensed health care professionals; purpose: none; condition: none}
217,"A patient may have at most one height data point, one weight data point, and one pedometer data point in any one day, reported by him or herself, a UAP, or a personal representative .",1,{decision: allow; subject: patient; action: report; resource: height; purpose: none; condition: none | decision: allow; subject: uap; action: report; resource: height; purpose: none; condition: none | decision: allow; subject: personal representative; action: report; resource: height; purpose: none; condition: none | decision: allow; subject: patient; action: report; resource: weight; purpose: none; condition: none | decision: allow; subject: uap; action: report; resource: weight; purpose: none; condition: none | decision: allow; subject: personal representative; action: report; resource: weight; purpose: none; condition: none | decision: allow; subject: patient; action: report; resource: pedometer data; purpose: none; condition: none | decision: allow; subject: uap; action: report; resource: pedometer data; purpose: none; condition: none | decision: allow; subject: personal representative; action: report; resource: pedometer data; purpose: none; condition: none}
218,The LHCP is able to view the comprehensive group report .,1,{decision: allow; subject: lhcp; action: view; resource: report; purpose: none; condition: none}
219,A patient views the details of his or her referrals .,1,{decision: allow; subject: patient; action: view; resource: referral; purpose: none; condition: none}
220,"A sending HCP cancels a previously sent patient referral by visiting the office visit page, viewing the details of a previously sent patient referral , and choosing cancel.",1,{decision: allow; subject: sending hcp; action: cancel; resource: referral; purpose: none; condition: none}
221,An HCP can remove a previously created lab procedure .,1,{decision: allow; subject: hcp; action: remove; resource: lab procedure; purpose: none; condition: none}
222,The two drugs and a textual description of the possible effects of the interaction are stored.,1,{decision: allow; subject: none; action: store; resource: drug; purpose: none; condition: none | decision: allow; subject: none; action: store; resource: textual description; purpose: none; condition: none}
223,"A patient chooses to view their patient specific instructions by selecting a link named ""Patient Specific Instructions"" under the View heading in the left hand menu .",1,{decision: allow; subject: patient; action: view; resource: instruction; purpose: none; condition: none | decision: allow; subject: patient; action: select; resource: link; purpose: none; condition: none}
224,"The user has successfully changed his or her password (UC3, S2).",1,{decision: allow; subject: user; action: change; resource: password; purpose: none; condition: none}
225,The LHCP enters a patient medical identification number (MID)  and confirms his or her input .,1,{decision: allow; subject: lhcp; action: enter; resource: patient medical identification number; purpose: none; condition: none | decision: allow; subject: lhcp; action: confirm; resource: input; purpose: none; condition: none}
226,The LHCP does not confirm the selection and is prompted to try again.,1,{decision: deny; subject: lhcp; action: confirm; resource: selection; condition: none; purpose: none | decision: deny; subject: lhcp; action: try; resource: again; condition: none; purpose: none}
227,"The administrator shall be allowed to assign a LT to a single hospital, and the administrator can choose among only the hospitals provided in the hospital list pull down menu.",1,{decision: allow; subject: administrator; action: assign; resource: lt; purpose: none; condition: none | decision: allow; subject: administrator; action: choose; resource: hospital; purpose: none; condition: none}
228,The HCP selects one or more reasons out the nine reasons listed here for the overriding.,1,{decision: allow; subject: hcp; action: select; resource: reason; purpose: overriding; condition: none}
229,The health care professional does not confirm the selection and is prompted to try again.,1,{decision: deny; subject: health care professional; action: confirm; resource: selection; condition: none; purpose: none | decision: deny; subject: health care professional; action: try; resource: again; condition: none; purpose: none}
230,An LHCP chooses to view the height or weight or pedometer data monitoring details.,1,{decision: allow; subject: lhcp; action: view; resource: height; purpose: none; condition: none | decision: allow; subject: lhcp; action: view; resource: weight; purpose: none; condition: none | decision: allow; subject: lhcp; action: view; resource: pedometer daily monitoring detail; purpose: none; condition: none}
231,An HCP chooses to enter or edit personal health information.,1,{decision: allow; subject: hcp; action: enter; resource: personal health information; purpose: none; condition: none | decision: allow; subject: hcp; action: edit; resource: personal health information; purpose: none; condition: none}
232,"For each patient from the monitoring list, the LHCP can choose to edit which types of remote monitoring information (blood pressure, glucose levels, height, weight, and pedometer readings) should be submitted by the patient.",1,{decision: allow; subject: lhcp; action: edit; resource: types of remote monitoring information; purpose: none; condition: none}
233,Administrator: The administrator assigns medical identification numbers and passwords to LHCPs.,1,{decision: allow; subject: administrator; action: assign; resource: medical identification number; purpose: none; condition: none | decision: allow; subject: administrator; action: assign; resource: password; purpose: none; condition: none}
234,The iTrust user (patient) has authenticated himself or herself in the iTrust Medical Records system (UC3).,1,{decision: allow; subject: patient; action: authenticate; resource: patient; condition: none; purpose: none}
235,A sending HCP views a list of previously sent patient referrals .,1,{decision: allow; subject: hcp; action: view; resource: list of previously sent patient referrals; purpose: none; condition: none}
236,Only the applicable input entries (those whose corresponding data types of the patient are specified to be under monitoring) are displayed to the patient.,1,{decision: allow; subject: none; action: display; resource: input entry; purpose: none; condition: none}
237,An LHCP wishes to reply to a message.,1,{decision: allow; subject: lhcp; action: reply; resource: message; purpose: none; condition: none}
238,The HCP is presented with a confirmation containing the name of the patient and determines if it is the patient they intend to deactivate .,1,{decision: allow; subject: none; action: present; resource: confirmation; purpose: none; condition: none | decision: allow; subject: hcp; action: determine; resource: patient; purpose: none; condition: none}
239,The user can select a laboratory procedure from the calendar to read the laboratory procedure's details .,1,{decision: allow; subject: user; action: select; resource: laboratory procedure; purpose: read the laboratory procedures details; condition: none}
240,The administrator chooses to maintain the overriding reasons that an HCP can select from .,1,{decision: allow; subject: administrator; action: maintain; resource: reason; purpose: none; condition: none}
241,The HCP is prompted to confirm that he or she wishes to remove the lab procedure.,1,{decision: allow; subject: hcp; action: confirm; resource: wish; purpose: remove the lab procedure; condition: none}
242,"The LHCP's name, specialty, and address are provided.",1,{decision: allow; subject: none; action: provide; resource: lhcps name; purpose: none; condition: none | decision: allow; subject: none; action: provide; resource: lhcps specialty; purpose: none; condition: none | decision: allow; subject: none; action: provide; resource: lhcps address; purpose: none; condition: none}
243,"The input data, a timestamp, and the fact that the status was reported by ""case manager"" and his or her MID are saved.",1,{decision: allow; subject: none; action: save; resource: input data; purpose: none; condition: none | decision: allow; subject: none; action: save; resource: timestamp; purpose: none; condition: none | decision: allow; subject: none; action: save; resource: fact; purpose: none; condition: none | decision: allow; subject: none; action: save; resource: mid; purpose: none; condition: none}
